,ADMIN,date,tweets_num,score
549,Bangladesh,2020-09-11,1,0.843203
550,Bangladesh,2020-09-26,1,0.940222
551,Bangladesh,2020-11-13,1,0.785197
552,Bangladesh,2020-12-03,1,0.982302
553,Bangladesh,2020-12-10,1,0.61883
554,Bangladesh,2020-12-20,1,0.83459
555,Bangladesh,2020-12-22,1,0.627704
556,Bangladesh,2021-01-23,1,0.847231
557,Bangladesh,2021-01-31,1,0.828025
558,Bangladesh,2021-02-02,7,0.8968555714285714
559,Bangladesh,2021-02-03,1,0.86461
560,Bangladesh,2021-02-13,1,0.982302
561,Bangladesh,2021-03-12,1,0.945179
562,Bangladesh,2021-03-18,1,0.88691
563,Bangladesh,2021-04-10,2,0.9414125
564,Bangladesh,2021-04-15,3,0.9306473333333334
565,Bangladesh,2021-04-16,1,0.959384
566,Bangladesh,2021-04-22,3,0.8438016666666667
567,Bangladesh,2021-04-25,1,0.911444
568,Bangladesh,2021-06-13,1,0.924382
569,Bangladesh,2021-07-03,4,0.78953125
570,Bangladesh,2021-07-04,1,0.916497
571,Bangladesh,2021-07-09,1,0.627716
572,Bangladesh,2021-07-11,1,0.627716
573,Bangladesh,2021-09-01,2,0.8957545
574,Bangladesh,2021-09-06,1,0.574477
575,Bangladesh,2021-09-12,1,0.722292
576,Bangladesh,2021-09-16,1,0.6277
577,Bangladesh,2021-10-31,1,0.896859
578,Bangladesh,2021-11-04,1,0.775986
579,Bangladesh,2021-11-09,21,0.8223136666666667
580,Bangladesh,2021-11-10,35,0.7887209714285714
581,Bangladesh,2021-11-11,3,0.863322
582,Bangladesh,2021-11-15,3,0.7276090000000001
583,Bangladesh,2021-11-16,1,0.820607
584,Bangladesh,2021-11-19,1,0.6126
585,Bangladesh,2021-11-23,1,0.595764
586,Bangladesh,2021-11-26,1,0.982316
587,Bangladesh,2021-12-09,1,0.722224
588,Bangladesh,2021-12-14,1,0.100995
589,Bangladesh,2021-12-16,9,0.725252
590,Bangladesh,2021-12-19,3,0.8542883333333333
591,Bangladesh,2021-12-20,3,0.853808
592,Bangladesh,2021-12-22,2,0.63566
593,Bangladesh,2021-12-23,1,0.621475
594,Bangladesh,2021-12-25,1,0.982316
595,Bangladesh,2022-01-03,1,0.83008
596,Bangladesh,2022-01-23,2,0.900577
597,Bangladesh,2022-02-01,1,0.677339
598,Bangladesh,2022-02-08,1,0.760998
599,Bangladesh,2022-02-14,1,0.548159
600,Bangladesh,2022-02-17,1,0.841626
601,Bangladesh,2022-02-19,1,0.972914
602,Bangladesh,2022-02-20,1,0.805125
603,Bangladesh,2022-02-22,3,0.9709879999999999
604,Bangladesh,2022-02-24,11,0.9724288181818181
605,Bangladesh,2022-03-02,1,0.898702
606,Bangladesh,2022-03-03,1,0.982308
607,Bangladesh,2022-03-04,1,0.987017
608,Bangladesh,2022-03-05,3,0.8595183333333334
609,Bangladesh,2022-03-06,2,0.9047345
610,Bangladesh,2022-03-07,1,0.805125
611,Bangladesh,2022-03-08,2,0.839924
612,Bangladesh,2022-03-09,1,0.898617
613,Bangladesh,2022-03-11,1,0.874721
614,Bangladesh,2022-03-13,2,0.9225760000000001
615,Bangladesh,2022-03-15,1,0.609422
616,Bangladesh,2022-03-16,6,0.8901499999999999
617,Bangladesh,2022-03-17,3,0.7265646666666666
618,Bangladesh,2022-03-20,1,0.955877
